Soil types. 5 classes
3
X_km
Y_km
Class ID
-4.705834961e+01 -3.483127975e+01 1.000000000e+00 
-4.234936905e+01 -3.700419998e+01 1.000000000e+00 
-5.713148880e+01 -3.512591934e+01 1.000000000e+00 
-4.073376083e+01 -2.210829926e+01 1.000000000e+00 
-5.961146164e+01 -1.646648979e+01 1.000000000e+00 
-4.625035858e+01 -3.035516930e+01 1.000000000e+00 
-6.042667007e+01 -1.634927940e+01 1.000000000e+00 
-4.998358917e+01 -3.184918022e+01 1.000000000e+00 
-5.600812149e+01 -2.683429909e+01 1.000000000e+00 
-5.763808823e+01 -3.304145813e+01 1.000000000e+00 
-4.173685837e+01 -2.482135010e+01 1.000000000e+00 
-5.802724075e+01 -3.611738968e+01 1.000000000e+00 
-5.788383102e+01 -2.513961983e+01 1.000000000e+00 
-5.670851898e+01 -3.667169952e+01 1.000000000e+00 
-6.300119019e+01 -8.809179306e+00 1.000000000e+00 
-5.901578903e+01 -3.574916077e+01 1.000000000e+00 
-5.594718933e+01 4.268380165e+00 1.000000000e+00 
-6.001705170e+01 -1.171368980e+01 1.000000000e+00 
-5.701763153e+01 9.471865654e+00 1.000000000e+00 
4.608089066e+01 2.315759087e+01 2.000000000e+00 
5.262255859e+01 1.940255928e+01 2.000000000e+00 
6.222254944e+01 3.366846085e+01 2.000000000e+00 
6.541607666e+01 3.851445007e+01 2.000000000e+00 
5.489754868e+01 4.212995148e+01 2.000000000e+00 
6.200151062e+01 3.640607071e+01 2.000000000e+00 
6.410397339e+01 4.009592056e+01 2.000000000e+00 
6.135461044e+01 6.073556900e+01 2.000000000e+00 
4.447880173e+01 4.311376190e+01 2.000000000e+00 
4.726036072e+01 1.981027031e+01 2.000000000e+00 
5.108670044e+01 2.382208061e+01 2.000000000e+00 
4.049195099e+01 2.748591995e+01 2.000000000e+00 
5.880089951e+01 3.224501038e+01 2.000000000e+00 
5.843453979e+01 3.439701080e+01 2.000000000e+00 
4.908242035e+01 4.885842133e+01 2.000000000e+00 
5.375204849e+01 2.470162010e+01 2.000000000e+00 
5.521598816e+01 2.997728920e+01 2.000000000e+00 
5.661249161e+01 3.422238922e+01 2.000000000e+00 
6.410397339e+01 4.009592056e+01 2.000000000e+00 
1.419371986e+01 6.480336761e+01 3.000000000e+00 
9.640628815e+00 6.185142899e+01 3.000000000e+00 
-7.297421932e+00 4.689810944e+01 3.000000000e+00 
1.937472916e+01 6.574205017e+01 3.000000000e+00 
1.528888988e+01 6.236510849e+01 3.000000000e+00 
-1.686772919e+01 4.014746857e+01 3.000000000e+00 
-3.256805897e+00 4.742572021e+01 3.000000000e+00 
-1.144843960e+01 4.349161148e+01 3.000000000e+00 
4.880242920e+01 5.243247986e+01 3.000000000e+00 
-8.770657539e+00 3.671154022e+01 3.000000000e+00 
6.195244980e+01 5.327318954e+01 3.000000000e+00 
2.244046974e+01 6.437835693e+01 3.000000000e+00 
-1.150006008e+01 3.159794998e+01 3.000000000e+00 
-1.319598961e+01 3.699499893e+01 3.000000000e+00 
2.962291908e+01 7.754926300e+01 3.000000000e+00 
5.421437073e+01 7.565959167e+01 3.000000000e+00 
1.365455985e+00 1.854364967e+01 3.000000000e+00 
7.808939362e+01 7.955718994e+01 3.000000000e+00 
-2.284060001e+00 2.268667030e+01 3.000000000e+00 
-4.409578800e+00 1.951194000e+01 3.000000000e+00 
-3.883371130e-02 1.712087059e+01 3.000000000e+00 
-4.813477993e+00 1.343669033e+01 3.000000000e+00 
-3.235136986e+00 1.359986019e+01 3.000000000e+00 
-1.849831009e+01 4.138032913e+01 3.000000000e+00 
-1.619808960e+01 2.677791023e+01 3.000000000e+00 
-5.868659973e+00 1.592201996e+01 3.000000000e+00 
-6.566625118e+00 1.298239040e+01 3.000000000e+00 
4.356987000e+01 -4.749623108e+01 3.000000000e+00 
3.609555817e+01 -4.803599167e+01 3.000000000e+00 
3.380102158e+01 -5.138838959e+01 3.000000000e+00 
1.892238998e+01 -5.338468933e+01 3.000000000e+00 
2.244046974e+01 6.437835693e+01 3.000000000e+00 
-1.854906082e+01 2.849019051e+01 3.000000000e+00 
-1.346179008e+01 1.184057045e+01 3.000000000e+00 
-8.438329697e+00 1.352875042e+01 3.000000000e+00 
4.242570877e+01 -4.619532013e+01 3.000000000e+00 
2.165397072e+01 -3.094951057e+01 3.000000000e+00 
2.886977005e+01 -2.911385918e+01 3.000000000e+00 
2.340263939e+01 -2.879939079e+01 3.000000000e+00 
2.667617035e+01 -3.100477982e+01 3.000000000e+00 
-2.262602043e+01 3.103952980e+01 3.000000000e+00 
2.346763039e+01 -3.959933853e+01 3.000000000e+00 
3.328086090e+01 -3.123501968e+01 3.000000000e+00 
2.680448914e+01 -2.506752968e+01 3.000000000e+00 
2.178772926e+01 -4.454927826e+01 3.000000000e+00 
-1.786568069e+01 1.763929939e+01 3.000000000e+00 
1.821803093e+01 -3.556142044e+01 3.000000000e+00 
2.042600060e+01 -2.417975998e+01 3.000000000e+00 
1.379349995e+01 -3.041288948e+01 3.000000000e+00 
2.006567001e+01 -2.719728088e+01 3.000000000e+00 
-2.166115952e+01 2.490847969e+01 3.000000000e+00 
-2.166115952e+01 2.490847969e+01 3.000000000e+00 
-1.942791939e+01 1.307905960e+01 3.000000000e+00 
-1.934110001e-02 -3.707809830e+01 3.000000000e+00 
9.997192383e+00 -3.537953949e+01 3.000000000e+00 
1.965795994e+00 -4.273503876e+01 3.000000000e+00 
-6.478938293e+01 4.776644897e+01 3.000000000e+00 
1.079728007e+00 -4.042874146e+01 3.000000000e+00 
-2.666061974e+01 2.848621941e+01 3.000000000e+00 
-2.418545914e+01 2.590345955e+01 3.000000000e+00 
-7.196292877e+01 3.607917023e+01 3.000000000e+00 
-6.426264191e+01 5.111355972e+01 3.000000000e+00 
-6.272634888e+01 5.073918152e+01 3.000000000e+00 
-7.295085144e+01 3.398139954e+01 3.000000000e+00 
-4.067509842e+01 2.355934906e+01 3.000000000e+00 
-6.646179199e+01 4.659952927e+01 3.000000000e+00 
-5.965515900e+01 3.002453041e+01 3.000000000e+00 
2.199613094e+00 -3.641464996e+01 3.000000000e+00 
-6.062887955e+01 5.102738953e+01 3.000000000e+00 
-7.822786713e+01 3.605224991e+01 3.000000000e+00 
-6.593924713e+01 4.866778946e+01 3.000000000e+00 
-2.911816025e+01 2.756409073e+01 3.000000000e+00 
-2.901008034e+01 1.551817036e+01 3.000000000e+00 
-3.682080078e+01 1.986572075e+01 3.000000000e+00 
-2.695133972e+01 3.166875076e+01 3.000000000e+00 
-3.114895058e+01 3.362817001e+01 3.000000000e+00 
-2.525572968e+01 2.505452919e+01 3.000000000e+00 
-2.868025017e+01 2.270289040e+01 3.000000000e+00 
-3.519897079e+01 1.955386925e+01 3.000000000e+00 
-6.699078083e+00 9.951329231e+00 3.000000000e+00 
-5.133827972e+01 4.877016830e+01 3.000000000e+00 
-3.329230118e+01 3.228195190e+01 3.000000000e+00 
-4.990195847e+01 2.649222946e+01 3.000000000e+00 
-2.741521072e+01 9.075705528e+00 3.000000000e+00 
-2.721515083e+01 2.618008995e+01 3.000000000e+00 
-4.961919022e+01 1.164680004e+01 3.000000000e+00 
-2.636535072e+01 -3.496458817e+01 3.000000000e+00 
-4.769036865e+01 1.369791031e+01 3.000000000e+00 
-4.942136002e+01 -5.791978836e-01 3.000000000e+00 
-4.467023087e+01 1.159580994e+01 3.000000000e+00 
-5.162150955e+01 3.033926964e+01 3.000000000e+00 
-4.279964066e+01 6.971840858e+00 3.000000000e+00 
-5.200590134e+01 3.349066162e+01 3.000000000e+00 
-5.169480896e+01 1.265820980e+01 3.000000000e+00 
-5.280831146e+01 5.235884094e+01 3.000000000e+00 
-4.256267929e+01 1.956519961e+00 3.000000000e+00 
-5.845571899e+01 1.930463982e+01 3.000000000e+00 
-3.502820969e+01 2.872742081e+01 3.000000000e+00 
-4.272399902e+01 3.728929138e+01 3.000000000e+00 
-3.830546188e+01 2.782727051e+01 3.000000000e+00 
-4.200978088e+01 1.029596996e+01 3.000000000e+00 
-5.205776978e+01 3.664739990e+01 3.000000000e+00 
-4.711425018e+01 4.194664001e+01 3.000000000e+00 
-3.870793915e+01 3.702801895e+01 3.000000000e+00 
-5.453503036e+01 3.577581024e+01 3.000000000e+00 
-4.991600037e+01 5.183209991e+01 3.000000000e+00 
-4.104776001e+01 4.066236115e+01 3.000000000e+00 
-5.062358093e+01 8.831603050e+00 3.000000000e+00 
-6.934304047e+01 5.071931076e+01 3.000000000e+00 
-5.115351868e+01 5.412538052e+00 3.000000000e+00 
-5.142148972e+01 4.729695892e+01 3.000000000e+00 
-4.682508087e+01 4.459487152e+01 3.000000000e+00 
-7.023758698e+01 5.008354187e+01 3.000000000e+00 
-4.917903900e+01 4.669821930e+01 3.000000000e+00 
-7.161588287e+01 5.176934814e+01 3.000000000e+00 
2.569640923e+01 6.209196854e+01 4.000000000e+00 
3.591468811e+01 1.043978024e+01 4.000000000e+00 
2.069248009e+01 6.050342178e+01 4.000000000e+00 
1.964880943e+01 6.024431992e+01 4.000000000e+00 
2.300324059e+01 6.521268845e+00 4.000000000e+00 
1.985382080e+01 2.449841976e+00 4.000000000e+00 
3.444311905e+01 2.027066994e+01 4.000000000e+00 
2.177633095e+01 5.642425156e+01 4.000000000e+00 
2.199871063e+01 1.716987991e+01 4.000000000e+00 
2.925418091e+01 1.726170921e+01 4.000000000e+00 
1.853558922e+01 3.515111923e+00 4.000000000e+00 
2.194491005e+01 9.294676781e+00 4.000000000e+00 
6.250883102e+01 -3.579161072e+01 4.000000000e+00 
3.136965942e+01 -5.561507034e+01 4.000000000e+00 
6.529604340e+01 -3.519359970e+01 4.000000000e+00 
6.674829865e+01 -2.906167030e+01 4.000000000e+00 
6.303152847e+01 -3.107613945e+01 4.000000000e+00 
2.448468971e+01 -1.005867958e+00 5.000000000e+00 
3.586421967e+01 2.252663040e+01 5.000000000e+00 
1.550512028e+01 3.656589127e+01 5.000000000e+00 
3.418532944e+01 3.706050110e+01 5.000000000e+00 
2.063060951e+01 4.049100876e+01 5.000000000e+00 
2.608893013e+01 4.654278183e+01 5.000000000e+00 
1.831287003e+01 3.883671188e+01 5.000000000e+00 
3.350944138e+01 4.143479919e+01 5.000000000e+00 
2.440488052e+01 3.900651932e+01 5.000000000e+00 
1.700945091e+01 4.736595917e+01 5.000000000e+00 
5.017444992e+01 1.457750034e+01 5.000000000e+00 
7.428167725e+01 4.737443161e+01 5.000000000e+00 
2.097182083e+01 4.721924973e+01 5.000000000e+00 
1.004979038e+01 5.984523010e+01 5.000000000e+00 
7.221410370e+01 2.622315979e+01 5.000000000e+00 
5.189133835e+01 9.012195587e+00 5.000000000e+00 
5.679761171e-01 3.805530930e+01 5.000000000e+00 
7.052562237e-01 3.896741867e+01 5.000000000e+00 
1.246164989e+01 3.292930984e+01 5.000000000e+00 
-1.567002982e-01 4.402674103e+01 5.000000000e+00 
-3.920428038e+00 4.327463913e+01 5.000000000e+00 
2.863756943e+01 2.549119949e+01 5.000000000e+00 
1.696129990e+01 5.054014969e+01 5.000000000e+00 
6.544544220e+01 7.300726324e-02 5.000000000e+00 
7.877823639e+01 3.744385147e+01 5.000000000e+00 
5.754919815e+01 8.242440224e+00 5.000000000e+00 
6.973545074e+01 3.640377045e+01 5.000000000e+00 
-4.367498875e+00 3.880411911e+01 5.000000000e+00 
1.407528019e+01 3.634075165e+01 5.000000000e+00 
-4.366349220e+00 3.746728134e+01 5.000000000e+00 
-2.110188961e+00 2.686865044e+01 5.000000000e+00 
1.592611027e+01 4.599591827e+01 5.000000000e+00 
2.292543030e+01 3.233943939e+01 5.000000000e+00 
6.316608810e+01 1.679125977e+01 5.000000000e+00 
7.611741638e+01 3.110347939e+01 5.000000000e+00 
3.010828972e+00 2.975810051e+01 5.000000000e+00 
2.055586052e+01 2.209445000e+01 5.000000000e+00 
2.347694969e+01 5.015359116e+01 5.000000000e+00 
7.608319855e+01 1.842456055e+01 5.000000000e+00 
7.131368256e+01 1.642391968e+01 5.000000000e+00 
1.647743988e+01 1.657745934e+01 5.000000000e+00 
4.143758011e+01 7.014892101e+00 5.000000000e+00 
3.301433945e+01 3.462620926e+01 5.000000000e+00 
1.722891045e+01 4.844499969e+01 5.000000000e+00 
7.411109924e+01 1.699887085e+01 5.000000000e+00 
7.568441772e+01 7.454721928e+00 5.000000000e+00 
4.595404148e+00 3.089282036e+01 5.000000000e+00 
2.845037937e+00 4.775239944e+01 5.000000000e+00 
6.904696655e+01 4.914981842e+01 5.000000000e+00 
1.732941055e+01 2.615831947e+01 5.000000000e+00 
7.260604858e+01 5.954793930e+00 5.000000000e+00 
6.507177734e+01 7.281383991e+00 5.000000000e+00 
6.137126160e+01 1.355018997e+01 5.000000000e+00 
4.145529938e+01 9.172107697e+00 5.000000000e+00 
4.979806137e+01 1.200008011e+01 5.000000000e+00 
1.499378014e+01 2.921603966e+01 5.000000000e+00 
4.494112015e+00 4.876676941e+01 5.000000000e+00 
2.215599060e+00 4.399393082e+01 5.000000000e+00 
-1.875026941e+00 2.514938927e+01 5.000000000e+00 
5.076266098e+01 1.295851040e+01 5.000000000e+00 
1.517508984e+01 2.441390038e+01 5.000000000e+00 
2.133284950e+01 4.908288956e+01 5.000000000e+00 
7.741899109e+01 2.796470070e+01 5.000000000e+00 
7.434982300e+01 2.661529922e+01 5.000000000e+00 
8.876147270e+00 1.869811058e+01 5.000000000e+00 
7.608801270e+01 -6.230589151e-01 5.000000000e+00 
4.916366959e+01 1.087660027e+01 5.000000000e+00 
3.426486969e+01 2.565074921e+01 5.000000000e+00 
7.334845734e+01 1.956431961e+01 5.000000000e+00 
3.183304071e+00 2.394972038e+01 5.000000000e+00 
5.174252987e+00 2.313858032e+01 5.000000000e+00 
3.593882084e+00 2.469551086e+01 5.000000000e+00 
4.314061165e+00 2.187438011e+01 5.000000000e+00 
2.610080910e+01 1.847644997e+01 5.000000000e+00 
2.613876915e+01 2.582850075e+01 5.000000000e+00 
2.591093063e+01 2.330108070e+01 5.000000000e+00 
5.782403946e+01 1.866638947e+01 5.000000000e+00 
4.791056061e+01 1.430854034e+01 5.000000000e+00 
4.140539932e+01 3.404293060e+01 5.000000000e+00 
2.754253960e+01 2.890467072e+01 5.000000000e+00 
2.936314964e+01 2.931638908e+01 5.000000000e+00 
7.623236084e+01 1.538245964e+01 5.000000000e+00 
6.889437866e+01 4.078467941e+01 5.000000000e+00 
6.118262768e+00 4.510128021e+01 5.000000000e+00 
5.141833115e+01 4.639472008e+00 5.000000000e+00 
6.898152924e+01 -2.895510912e+00 5.000000000e+00 
4.254484940e+01 4.430965900e+00 5.000000000e+00 
3.442420959e+01 3.185092926e+01 5.000000000e+00 
5.129711151e+01 3.963935077e-01 5.000000000e+00 
1.813208961e+01 2.119754028e+01 5.000000000e+00 
3.937981033e+01 4.286159134e+01 5.000000000e+00 
2.779364014e+01 4.261080933e+01 5.000000000e+00 
4.657794952e+01 -3.312242985e+00 5.000000000e+00 
3.323052979e+01 -8.321114182e-01 5.000000000e+00 
5.185655975e+01 -3.810983896e+00 5.000000000e+00 
6.471885681e+01 -1.857015038e+01 5.000000000e+00 
4.321968079e+01 1.468786001e+00 5.000000000e+00 
3.227388000e+01 1.517902017e+00 5.000000000e+00 
6.072195053e+01 -3.988219833e+01 5.000000000e+00 
4.588859940e+01 -9.628122300e-02 5.000000000e+00 
4.530596924e+01 -4.358271122e+00 5.000000000e+00 
5.615074158e+01 -3.824773026e+01 5.000000000e+00 
1.999492073e+01 -1.094824028e+01 5.000000000e+00 
1.574281025e+01 -6.293075085e+00 5.000000000e+00 
3.240750885e+01 -7.909762859e+00 5.000000000e+00 
4.209820175e+01 -7.085536003e+00 5.000000000e+00 
5.010980988e+01 -7.574592113e+00 5.000000000e+00 
2.930122948e+01 -4.784780979e+00 5.000000000e+00 
4.239693069e+01 -3.823814011e+01 5.000000000e+00 
4.266999054e+01 -8.338332176e+00 5.000000000e+00 
3.882110977e+01 -9.202932358e+00 5.000000000e+00 
3.476871872e+01 3.077563095e+01 5.000000000e+00 
4.940113068e+01 -3.608837891e+01 5.000000000e+00 
2.487116051e+01 -5.369215965e+00 5.000000000e+00 
2.759226990e+01 4.885610962e+01 5.000000000e+00 
4.288317108e+01 -4.001274109e+01 5.000000000e+00 
3.324969864e+01 -1.261540985e+01 5.000000000e+00 
7.755478668e+01 -7.603318214e+00 5.000000000e+00 
4.999390030e+01 -2.696153069e+01 5.000000000e+00 
2.693995094e+01 -1.784236908e+01 5.000000000e+00 
1.253598976e+01 -7.949781895e+00 5.000000000e+00 
2.351623917e+01 -1.275181007e+01 5.000000000e+00 
4.919720840e+01 -1.947831917e+01 5.000000000e+00 
2.599608994e+01 -1.684984016e+01 5.000000000e+00 
5.421199036e+01 -3.201934052e+01 5.000000000e+00 
5.090695953e+01 -3.413977051e+01 5.000000000e+00 
9.572604179e+00 -4.867825031e+00 5.000000000e+00 
5.525347137e+01 -1.810697937e+01 5.000000000e+00 
1.983433914e+01 -2.493575096e+00 5.000000000e+00 
3.845717907e+00 -3.418045998e+00 5.000000000e+00 
7.627377319e+01 -2.035880089e+01 5.000000000e+00 
3.899996948e+01 -2.610290909e+01 5.000000000e+00 
5.659177017e+01 -2.137199020e+01 5.000000000e+00 
7.877782822e+00 -8.420657158e+00 5.000000000e+00 
3.035942078e+01 4.887437820e+01 5.000000000e+00 
4.432389069e+01 -3.410852814e+01 5.000000000e+00 
6.465779877e+01 -1.579454994e+01 5.000000000e+00 
4.176004028e+01 -2.205458069e+01 5.000000000e+00 
6.944847107e+01 -1.129238033e+01 5.000000000e+00 
5.320104980e+01 -3.080480957e+01 5.000000000e+00 
6.163246918e+01 -1.441604996e+01 5.000000000e+00 
1.983433914e+01 -2.493575096e+00 5.000000000e+00 
5.160280991e+01 -2.090452003e+01 5.000000000e+00 
5.367124939e+01 -1.936413956e+01 5.000000000e+00 
5.247951889e+01 -2.037141991e+01 5.000000000e+00 
6.551029205e+01 -1.580560017e+01 5.000000000e+00 
3.626338005e+00 -1.135659981e+01 5.000000000e+00 
2.974574089e+01 -1.824098969e+01 5.000000000e+00 
4.502093124e+01 -1.449573994e+01 5.000000000e+00 
7.636621094e+01 -2.319277000e+01 5.000000000e+00 
3.727294159e+01 -2.169972038e+01 5.000000000e+00 
4.028363037e+01 -1.550870991e+01 5.000000000e+00 
-1.377460003e+00 -9.021666527e+00 5.000000000e+00 
4.056423950e+01 -1.914569092e+01 5.000000000e+00 
4.711483002e+01 -3.090102959e+01 5.000000000e+00 
3.516613007e+01 -3.508237076e+01 5.000000000e+00 
4.808456039e+01 -1.232030010e+01 5.000000000e+00 
4.828063965e+01 -1.411139965e+01 5.000000000e+00 
3.584465027e+01 -2.118079948e+01 5.000000000e+00 
2.767400932e+01 -2.170179939e+01 5.000000000e+00 
5.170227051e+01 -1.123711967e+01 5.000000000e+00 
6.421351624e+01 -1.266082001e+01 5.000000000e+00 
2.991411018e+01 -2.572159958e+01 5.000000000e+00 
4.854998016e+01 -1.232478046e+01 5.000000000e+00 
5.983240128e+01 -1.420252037e+01 5.000000000e+00 
3.550798035e+01 -3.315139008e+01 5.000000000e+00 
3.034464073e+01 -2.171725082e+01 5.000000000e+00 
1.702173042e+01 -1.843713951e+01 5.000000000e+00 
-2.946419001e+00 -4.614163971e+01 5.000000000e+00 
-6.758724213e+00 -4.671231842e+01 5.000000000e+00 
6.278809071e+00 -1.474524021e+01 5.000000000e+00 
-1.600759983e+00 -3.888088989e+01 5.000000000e+00 
-6.836532116e+00 -3.195331001e+01 5.000000000e+00 
-1.349055004e+01 -4.952943039e+01 5.000000000e+00 
2.119525969e-01 -4.342827988e+01 5.000000000e+00 
-5.343904018e+00 -5.517300034e+01 5.000000000e+00 
-1.969490051e+00 -3.267723083e+01 5.000000000e+00 
-6.659861088e+00 -1.959226990e+01 5.000000000e+00 
5.227569103e+00 -1.936671066e+01 5.000000000e+00 
-6.074913025e+00 -2.312487984e+01 5.000000000e+00 
-1.114813995e+01 -2.983539009e+01 5.000000000e+00 
-9.558957100e+00 -2.223830032e+01 5.000000000e+00 
